nr fid_n2000 X Y
 1151 191 -8304 664137
 1152 191 -8304 663637
 1153 191 -8304 663137
 1154 191 -8304 662637
 1155 191 -8304 662137
 1156 191 -8304 661637
 1157 191 -8304 661137
 1158 191 -8304 660637
 1159 191 -8304 660137
 1160 191 -8304 659637
 1161 191 -8304 659137
 1162 191 -8304 658637
 1163 191 -8304 658137
 1164 191 -8304 657637
 1165 191 -8304 657137
 1166 191 -8304 656637
 1167 191 -8304 656137
 1168 191 -8304 655637
 1169 191 -8304 655137
 1170 191 -8297 654761
 1171 190 -7703 734820
 1172 190 -7791 734359
 1173 190 -7862 733884
 1174 190 -7871 733387
 1175 190 -7871 732887
 1176 190 -7871 732387
 1177 190 -7871 731887
 1178 190 -7871 731387
 1179 190 -7871 730887
 1180 190 -7871 730387
 1181 190 -7871 729887
 1182 190 -7871 729387
 1183 190 -7871 728887
 1184 190 -7871 728387
 1185 190 -7871 727887
 1186 190 -7871 727387
 1187 190 -7871 726887
 1188 190 -7871 726387
 1189 190 -7871 725887
 1190 190 -7871 725387
 1191 190 -7871 724887
 1192 190 -7871 724387
 1193 190 -7871 723887
 1194 190 -7871 723387
 1195 190 -7871 722887
 1196 190 -7871 722387
 1197 190 -7957 721971
 1198 191 -7877 703680
 1199 191 -7871 703387
 1200 191 -7871 702887
 1201 191 -7871 702387
 1202 191 -7871 701887
 1203 191 -7871 701387
 1204 191 -7871 700887
 1205 191 -7871 700387
 1206 191 -7871 699887
 1207 191 -7871 699387
 1208 191 -7871 698887
 1209 191 -7871 698387
 1210 191 -7871 697887
 1211 191 -7871 697387
 1212 191 -7871 696887
 1213 191 -7871 696387
 1214 191 -7871 695887
 1215 191 -7871 695387
 1216 191 -7871 694887
 1217 191 -7871 694387
 1218 191 -7871 693887
 1219 191 -7871 693387
 1220 191 -7871 692887
 1221 191 -7871 692387
 1222 191 -7871 691887
 1223 191 -7871 691387
 1224 191 -7871 690887
 1225 191 -7871 690387
 1226 191 -7871 689887
 1227 191 -7871 689387
 1228 191 -7871 688887
 1229 191 -7871 688387
 1230 191 -7871 687887
 1231 191 -7871 687387
 1232 191 -7871 686887
 1233 191 -7871 686387
 1234 191 -7871 685887
 1235 191 -7871 685387
 1236 191 -7871 684887
 1237 191 -7871 684387
 1238 191 -7871 683887
 1239 191 -7871 683387
 1240 191 -7871 682887
 1241 191 -7871 682387
 1242 191 -7871 681887
 1243 191 -7871 681387
 1244 191 -7871 680887
 1245 191 -7871 680387
 1246 191 -7871 679887
 1247 191 -7871 679387
 1248 191 -7871 678887
 1249 191 -7871 678387
 1250 191 -7871 677887
 1251 191 -7871 677387
 1252 191 -7871 676887
 1253 191 -7871 676387
 1254 191 -7871 675887
 1255 191 -7871 675387
 1256 191 -7871 674887
 1257 191 -7871 674387
 1258 191 -7871 673887
 1259 191 -7871 673387
 1260 191 -7871 672887
 1261 191 -7871 672387
 1262 191 -7871 671887
 1263 191 -7871 671387
 1264 191 -7871 670887
 1265 191 -7871 670387
 1266 191 -7871 669887
 1267 191 -7871 669387
 1268 191 -7871 668887
 1269 191 -7871 668387
 1270 191 -7871 667887
 1271 191 -7871 667387
 1272 191 -7871 666887
 1273 191 -7871 666387
 1274 191 -7871 665887
 1275 191 -7871 665387
 1276 191 -7871 664887
 1277 191 -7871 664387
 1278 191 -7871 663887
 1279 191 -7871 663387
 1280 191 -7871 662887
 1281 191 -7871 662387
 1282 191 -7871 661887
 1283 191 -7871 661387
 1284 191 -7871 660887
 1285 191 -7871 660387
 1286 191 -7871 659887
 1287 191 -7871 659387
 1288 191 -7871 658887
 1289 191 -7871 658387
 1290 191 -7871 657887
 1291 191 -7871 657387
 1292 191 -7871 656887
 1293 191 -7871 656387
 1294 191 -7871 655887
 1295 191 -7871 655387
 1296 191 -7871 654887
 1297 191 -7771 654634
 1298 190 -7258 736065
 1299 190 -7346 735606
 1300 190 -7421 735131
 1301 190 -7438 734637
 1302 190 -7438 734137
 1303 190 -7438 733637
 1304 190 -7438 733137
 1305 190 -7438 732637
 1306 190 -7438 732137
 1307 190 -7438 731637
 1308 190 -7438 731137
 1309 190 -7438 730637
 1310 190 -7438 730137
 1311 190 -7438 729637
 1312 190 -7438 729137
 1313 190 -7438 728637
 1314 190 -7438 728137
 1315 190 -7438 727637
 1316 190 -7438 727137
 1317 190 -7438 726637
 1318 190 -7438 726137
 1319 190 -7438 725637
 1320 190 -7438 725137
 1321 190 -7438 724637
 1322 190 -7438 724137
 1323 190 -7438 723637
 1324 190 -7438 723137
 1325 190 -7458 722654
 1326 190 -7593 722270
 1327 191 -7440 703562
 1328 191 -7438 703137
 1329 191 -7438 702637
 1330 191 -7438 702137
 1331 191 -7438 701637
 1332 191 -7438 701137
 1333 191 -7438 700637
 1334 191 -7438 700137
 1335 191 -7438 699637
 1336 191 -7438 699137
 1337 191 -7438 698637
 1338 191 -7438 698137
 1339 191 -7438 697637
 1340 191 -7438 697137
 1341 191 -7438 696637
 1342 191 -7438 696137
 1343 191 -7438 695637
 1344 191 -7438 695137
 1345 191 -7438 694637
 1346 191 -7438 694137
 1347 191 -7438 693637
 1348 191 -7438 693137
 1349 191 -7438 692637
 1350 191 -7438 692137
 1351 191 -7438 691637
 1352 191 -7438 691137
 1353 191 -7438 690637
 1354 191 -7438 690137
 1355 191 -7438 689637
 1356 191 -7438 689137
 1357 191 -7438 688637
 1358 191 -7438 688137
 1359 191 -7438 687637
 1360 191 -7438 687137
 1361 191 -7438 686637
 1362 191 -7438 686137
 1363 191 -7438 685637
 1364 191 -7438 685137
 1365 191 -7438 684637
 1366 191 -7438 684137
 1367 191 -7438 683637
 1368 191 -7438 683137
 1369 191 -7438 682637
 1370 191 -7438 682137
 1371 191 -7438 681637
 1372 191 -7438 681137
 1373 191 -7438 680637
 1374 191 -7438 680137
 1375 191 -7438 679637
 1376 191 -7438 679137
 1377 191 -7438 678637
 1378 191 -7438 678137
 1379 191 -7438 677637
 1380 191 -7438 677137
 1381 191 -7438 676637
 1382 191 -7438 676137
 1383 191 -7438 675637
 1384 191 -7438 675137
 1385 191 -7438 674637
 1386 191 -7438 674137
 1387 191 -7438 673637
 1388 191 -7438 673137
 1389 191 -7438 672637
 1390 191 -7438 672137
 1391 191 -7438 671637
 1392 191 -7438 671137
 1393 191 -7438 670637
 1394 191 -7438 670137
 1395 191 -7438 669637
 1396 191 -7438 669137
 1397 191 -7438 668637
 1398 191 -7438 668137
 1399 191 -7438 667637
 1400 191 -7438 667137
 1401 191 -7438 666637
 1402 191 -7438 666137
 1403 191 -7438 665637
 1404 191 -7438 665137
 1405 191 -7438 664637
 1406 191 -7438 664137
 1407 191 -7438 663637
 1408 191 -7438 663137
 1409 191 -7438 662637
 1410 191 -7438 662137
 1411 191 -7438 661637
 1412 191 -7438 661137
 1413 191 -7438 660637
 1414 191 -7438 660137
 1415 191 -7438 659637
 1416 191 -7438 659137
 1417 191 -7438 658637
 1418 191 -7438 658137
 1419 191 -7438 657637
 1420 191 -7438 657137
 1421 191 -7438 656637
 1422 191 -7438 656137
 1423 191 -7438 655637
 1424 191 -7438 655137
 1425 191 -7432 654736
 1426 190 -6813 737310
 1427 190 -6901 736852
 1428 190 -6980 736377
 1429 190 -7005 735887
 1430 190 -7005 735387
 1431 190 -7005 734887
 1432 190 -7005 734387
 1433 190 -7005 733887
 1434 190 -7005 733387
 1435 190 -7005 732887
 1436 190 -7005 732387
 1437 190 -7005 731887
 1438 190 -7005 731387
 1439 190 -7005 730887
 1440 190 -7005 730387
 1441 190 -7005 729887
 1442 190 -7005 729387
 1443 190 -7005 728887
 1444 190 -7005 728387
 1445 190 -7005 727887
 1446 190 -7005 727387
 1447 190 -7005 726887
 1448 190 -7005 726387
 1449 190 -7005 725887
 1450 190 -7005 725387
 1451 190 -7005 724887
 1452 190 -7005 724387
 1453 190 -7005 723887
 1454 190 -7005 723387
 1455 190 -7075 722955
 1456 191 -7012 703664
 1457 191 -7005 703387
 1458 191 -7005 702887
 1459 191 -7005 702387
 1460 191 -7005 701887
 1461 191 -7005 701387
 1462 191 -7005 700887
 1463 191 -7005 700387
 1464 191 -7005 699887
 1465 191 -7005 699387
 1466 191 -7005 698887
 1467 191 -7005 698387
 1468 191 -7005 697887
 1469 191 -7005 697387
 1470 191 -7005 696887
 1471 191 -7005 696387
 1472 191 -7005 695887
 1473 191 -7005 695387
 1474 191 -7005 694887
 1475 191 -7005 694387
 1476 191 -7005 693887
 1477 191 -7005 693387
 1478 191 -7005 692887
 1479 191 -7005 692387
 1480 191 -7005 691887
 1481 191 -7005 691387
 1482 191 -7005 690887
 1483 191 -7005 690387
 1484 191 -7005 689887
 1485 191 -7005 689387
 1486 191 -7005 688887
 1487 191 -7005 688387
 1488 191 -7005 687887
 1489 191 -7005 687387
 1490 191 -7005 686887
 1491 191 -7005 686387
 1492 191 -7005 685887
 1493 191 -7005 685387
 1494 191 -7005 684887
 1495 191 -7005 684387
 1496 191 -7005 683887
 1497 191 -7005 683387
 1498 191 -7005 682887
 1499 191 -7005 682387
 1500 191 -7005 681887
 1501 191 -7005 681387
 1502 191 -7005 680887
 1503 191 -7005 680387
 1504 191 -7005 679887
 1505 191 -7005 679387
 1506 191 -7005 678887
 1507 191 -7005 678387
 1508 191 -7005 677887
 1509 191 -7005 677387
 1510 191 -7005 676887
 1511 191 -7005 676387
 1512 191 -7005 675887
 1513 191 -7005 675387
 1514 191 -7005 674887
 1515 191 -7005 674387
 1516 191 -7005 673887
 1517 191 -7005 673387
 1518 191 -7005 672887
 1519 191 -7005 672387
 1520 191 -7005 671887
 1521 191 -7005 671387
 1522 191 -7005 670887
 1523 191 -7005 670387
 1524 191 -7005 669887
 1525 191 -7005 669387
 1526 191 -7005 668887
 1527 191 -7005 668387
 1528 191 -7005 667887
 1529 191 -7005 667387
 1530 191 -7005 666887
 1531 191 -7005 666387
 1532 191 -7005 665887
 1533 191 -7005 665387
 1534 191 -7005 664887
 1535 191 -7005 664387
 1536 191 -7005 663887
 1537 191 -7005 663387
 1538 191 -7005 662887
 1539 191 -7005 662387
 1540 191 -7005 661887
 1541 191 -7005 661387
 1542 191 -7005 660887
 1543 191 -7005 660387
 1544 191 -7005 659887
 1545 191 -7005 659387
 1546 191 -7005 658887
 1547 191 -7005 658387
 1548 191 -7005 657887
 1549 191 -7005 657387
 1550 191 -7005 656887
 1551 191 -7005 656387
 1552 191 -7005 655887
 1553 191 -7005 655387
 1554 191 -7005 654887
 1555 191 -6993 654614
 1556 190 -6367 738559
 1557 190 -6457 738098
 1558 190 -6539 737623
 1559 190 -6572 737137
 1560 190 -6572 736637
 1561 190 -6572 736137
 1562 190 -6572 735637
 1563 190 -6572 735137
 1564 190 -6572 734637
 1565 190 -6572 734137
 1566 190 -6572 733637
 1567 190 -6572 733137
 1568 190 -6572 732637
 1569 190 -6572 732137
 1570 190 -6572 731637
 1571 190 -6572 731137
 1572 190 -6572 730637
 1573 190 -6572 730137
 1574 190 -6572 729637
 1575 190 -6572 729137
 1576 190 -6572 728637
 1577 190 -6572 728137
 1578 190 -6572 727637
 1579 190 -6572 727137
 1580 190 -6572 726637
 1581 190 -6572 726137
 1582 190 -6572 725637
 1583 190 -6572 725137
 1584 190 -6572 724637
 1585 190 -6572 724137
 1586 190 -6579 723644
 1587 190 -6709 723255
 1588 191 -6575 703546
 1589 191 -6572 703137
 1590 191 -6572 702637
 1591 191 -6572 702137
 1592 191 -6572 701637
 1593 191 -6572 701137
 1594 191 -6572 700637
 1595 191 -6572 700137
 1596 191 -6572 699637
 1597 191 -6572 699137
 1598 191 -6572 698637
 1599 191 -6572 698137
 1600 191 -6572 697637
 1601 191 -6572 697137
 1602 191 -6572 696637
 1603 191 -6572 696137
 1604 191 -6572 695637
 1605 191 -6572 695137
 1606 191 -6572 694637
 1607 191 -6572 694137
 1608 191 -6572 693637
 1609 191 -6572 693137
 1610 191 -6572 692637
 1611 191 -6572 692137
 1612 191 -6572 691637
 1613 191 -6572 691137
 1614 191 -6572 690637
 1615 191 -6572 690137
 1616 191 -6572 689637
 1617 191 -6572 689137
 1618 191 -6572 688637
 1619 191 -6572 688137
 1620 191 -6572 687637
 1621 191 -6572 687137
 1622 191 -6572 686637
 1623 191 -6572 686137
 1624 191 -6572 685637
 1625 191 -6572 685137
 1626 191 -6572 684637
 1627 191 -6572 684137
 1628 191 -6572 683637
 1629 191 -6572 683137
 1630 191 -6572 682637
 1631 191 -6572 682137
 1632 191 -6572 681637
 1633 191 -6572 681137
 1634 191 -6572 680637
 1635 191 -6572 680137
 1636 191 -6572 679637
 1637 191 -6572 679137
 1638 191 -6572 678637
 1639 191 -6572 678137
 1640 191 -6572 677637
 1641 191 -6572 677137
 1642 191 -6572 676637
 1643 191 -6572 676137
 1644 191 -6572 675637
 1645 191 -6572 675137
 1646 191 -6572 674637
 1647 191 -6572 674137
 1648 191 -6572 673637
 1649 191 -6572 673137
 1650 191 -6572 672637
 1651 191 -6572 672137
 1652 191 -6572 671637
 1653 191 -6572 671137
 1654 191 -6572 670637
 1655 191 -6572 670137
 1656 191 -6572 669637
 1657 191 -6572 669137
 1658 191 -6572 668637
 1659 191 -6572 668137
 1660 191 -6572 667637
 1661 191 -6572 667137
 1662 191 -6572 666637
 1663 191 -6572 666137
 1664 191 -6572 665637
 1665 191 -6572 665137
 1666 191 -6572 664637
 1667 191 -6572 664137
 1668 191 -6572 663637
 1669 191 -6572 663137
 1670 191 -6572 662637
 1671 191 -6572 662137
 1672 191 -6572 661637
 1673 191 -6572 661137
 1674 191 -6572 660637
 1675 191 -6572 660137
 1676 191 -6572 659637
 1677 191 -6572 659137
 1678 191 -6572 658637
 1679 191 -6572 658137
 1680 191 -6572 657637
 1681 191 -6572 657137
 1682 191 -6572 656637
 1683 191 -6572 656137
 1684 191 -6572 655637
 1685 191 -6572 655137
 1686 191 -6568 654713
 1687 190 -5918 739814
 1688 190 -6012 739343
 1689 190 -6097 738870
 1690 190 -6139 738387
 1691 190 -6139 737887
 1692 190 -6139 737387
 1693 190 -6139 736887
 1694 190 -6139 736387
 1695 190 -6139 735887
 1696 190 -6139 735387
 1697 190 -6139 734887
 1698 190 -6139 734387
 1699 190 -6139 733887
 1700 190 -6139 733387
 1701 190 -6139 732887
 1702 190 -6139 732387
 1703 190 -6139 731887
 1704 190 -6139 731387
 1705 190 -6139 730887
 1706 190 -6139 730387
 1707 190 -6139 729887
 1708 190 -6139 729387
 1709 190 -6139 728887
 1710 190 -6139 728387
 1711 190 -6139 727887
 1712 190 -6139 727387
 1713 190 -6139 726887
 1714 190 -6139 726387
 1715 190 -6139 725887
 1716 190 -6139 725387
 1717 190 -6139 724887
 1718 190 -6139 724387
 1719 190 -6194 723938
 1720 190 -6285 723630
 1721 191 -6153 703648
 1722 191 -6139 703387
 1723 191 -6139 702887
 1724 191 -6139 702387
 1725 191 -6139 701887
 1726 191 -6139 701387
 1727 191 -6139 700887
 1728 191 -6139 700387
 1729 191 -6139 699887
 1730 191 -6139 699387
 1731 191 -6139 698887
 1732 191 -6139 698387
 1733 191 -6139 697887
 1734 191 -6139 697387
 1735 191 -6139 696887
 1736 191 -6139 696387
 1737 191 -6139 695887
 1738 191 -6139 695387
 1739 191 -6139 694887
 1740 191 -6139 694387
 1741 191 -6139 693887
 1742 191 -6139 693387
 1743 191 -6139 692887
 1744 191 -6139 692387
 1745 191 -6139 691887
 1746 191 -6139 691387
 1747 191 -6139 690887
 1748 191 -6139 690387
 1749 191 -6139 689887
 1750 191 -6139 689387
 1751 191 -6139 688887
 1752 191 -6139 688387
 1753 191 -6139 687887
 1754 191 -6139 687387
 1755 191 -6139 686887
 1756 191 -6139 686387
 1757 191 -6139 685887
 1758 191 -6139 685387
 1759 191 -6139 684887
 1760 191 -6139 684387
 1761 191 -6139 683887
 1762 191 -6139 683387
 1763 191 -6139 682887
 1764 191 -6139 682387
 1765 191 -6139 681887
 1766 191 -6139 681387
 1767 191 -6139 680887
 1768 191 -6139 680387
 1769 191 -6139 679887
 1770 191 -6139 679387
 1771 191 -6139 678887
 1772 191 -6139 678387
 1773 191 -6139 677887
 1774 191 -6139 677387
 1775 191 -6139 676887
 1776 191 -6139 676387
 1777 191 -6139 675887
 1778 191 -6139 675387
 1779 191 -6139 674887
 1780 191 -6139 674387
 1781 191 -6139 673887
 1782 191 -6139 673387
 1783 191 -6139 672887
 1784 191 -6139 672387
 1785 191 -6139 671887
 1786 191 -6139 671387
 1787 191 -6139 670887
 1788 191 -6139 670387
 1789 191 -6139 669887
 1790 191 -6139 669387
 1791 191 -6139 668887
 1792 191 -6139 668387
 1793 191 -6139 667887
 1794 191 -6139 667387
 1795 191 -6139 666887
 1796 191 -6139 666387
 1797 191 -6139 665887
 1798 191 -6139 665387
 1799 191 -6139 664887
 1800 191 -6139 664387
 1801 191 -6139 663887
 1802 191 -6139 663387
 1803 191 -6139 662887
 1804 191 -6139 662387
 1805 191 -6139 661887
 1806 191 -6139 661387
 1807 191 -6139 660887
 1808 191 -6139 660387
 1809 191 -6139 659887
 1810 191 -6139 659387
 1811 191 -6139 658887
 1812 191 -6139 658387
 1813 191 -6139 657887
 1814 191 -6139 657387
 1815 191 -6139 656887
 1816 191 -6139 656387
 1817 191 -6139 655887
 1818 191 -6139 655387
 1819 191 -6139 654887
 1820 191 -6131 654591
 1821 190 -5421 741634
 1822 190 -5519 741079
 1823 190 -5586 740609
 1824 190 -5655 740119
 1825 190 -5706 739637
 1826 190 -5706 739137
 1827 190 -5706 738637
 1828 190 -5706 738137
 1829 190 -5706 737637
 1830 190 -5706 737137
 1831 190 -5706 736637
 1832 190 -5706 736137
 1833 190 -5706 735637
 1834 190 -5706 735137
 1835 190 -5706 734637
 1836 190 -5706 734137
 1837 190 -5706 733637
 1838 190 -5706 733137
 1839 190 -5706 732637
 1840 190 -5706 732137
 1841 190 -5706 731637
 1842 190 -5706 731137
 1843 190 -5706 730637
 1844 190 -5706 730137
 1845 190 -5706 729637
 1846 190 -5706 729137
 1847 190 -5706 728637
 1848 190 -5706 728137
 1849 190 -5706 727637
 1850 190 -5706 727137
 1851 190 -5706 726637
 1852 190 -5706 726137
 1853 190 -5706 725637
 1854 190 -5706 725137
 1855 190 -5706 724638
 1856 190 -5822 724242
 1857 191 -5711 703530
 1858 191 -5706 703137
 1859 191 -5706 702637
 1860 191 -5706 702137
 1861 191 -5706 701637
 1862 191 -5706 701137
 1863 191 -5706 700637
 1864 191 -5706 700137
 1865 191 -5706 699637
 1866 191 -5706 699137
 1867 191 -5706 698637
 1868 191 -5706 698137
 1869 191 -5706 697637
 1870 191 -5706 697137
 1871 191 -5706 696637
 1872 191 -5706 696137
 1873 191 -5706 695637
 1874 191 -5706 695137
 1875 191 -5706 694637
 1876 191 -5706 694137
 1877 191 -5706 693637
 1878 191 -5706 693137
 1879 191 -5706 692637
 1880 191 -5706 692137
 1881 191 -5706 691637
 1882 191 -5706 691137
 1883 191 -5706 690637
 1884 191 -5706 690137
 1885 191 -5706 689637
 1886 191 -5706 689137
 1887 191 -5706 688637
 1888 191 -5706 688137
 1889 191 -5706 687637
 1890 191 -5706 687137
 1891 191 -5706 686637
 1892 191 -5706 686137
 1893 191 -5706 685637
 1894 191 -5706 685137
 1895 191 -5706 684637
 1896 191 -5706 684137
 1897 191 -5706 683637
 1898 191 -5706 683137
 1899 191 -5706 682637
 1900 191 -5706 682137
 1901 191 -5706 681637
 1902 191 -5706 681137
 1903 191 -5706 680637
 1904 191 -5706 680137
 1905 191 -5706 679637
 1906 191 -5706 679137
 1907 191 -5706 678637
 1908 191 -5706 678137
 1909 191 -5706 677637
 1910 191 -5706 677137
 1911 191 -5706 676637
 1912 191 -5706 676137
 1913 191 -5706 675637
 1914 191 -5706 675137
 1915 191 -5706 674637
 1916 191 -5706 674137
 1917 191 -5706 673637
 1918 191 -5706 673137
 1919 191 -5706 672637
 1920 191 -5706 672137
 1921 191 -5706 671637
 1922 191 -5706 671137
 1923 191 -5706 670637
 1924 191 -5706 670137
 1925 191 -5706 669637
 1926 191 -5706 669137
 1927 191 -5706 668637
