397 Doggersbank 47988 840387
398 Doggersbank 47988 835387
399 Doggersbank 47988 830387
400 Doggersbank 47988 825387
401 Doggersbank 47988 820387
402 Doggersbank 47988 815387
403 Doggersbank 47988 810387
404 Doggersbank 47988 805387
405 Doggersbank 47988 800387
406 Doggersbank 47988 795387
407 Doggersbank 47988 790387
408 Doggersbank 47864 785502
409 Doggersbank 46539 781629
410 Voordelta 49353 439160
411 Voordelta 48146 435275
412 Voordelta 47988 430387
413 Duinen Goeree & Kwade Hoek 49808 425182
414 Voordelta 47726 425409
415 Grevelingen 49091 419267
416 Kop van Schouwen 46725 417934
417 Voordelta 47368 420980
418 Grevelingen 48815 417836
419 Kop van Schouwen 46661 417879
420 Oosterschelde 47511 413408
421 Oosterschelde 47840 410197
422 Oosterschelde 47988 405388
423 Oosterschelde 49320 402034
424 Oosterschelde 49918 396260
425 Veerse Meer 47683 396545
426 Westerschelde & Saeftinghe 48359 378712
427 Westerschelde & Saeftinghe 47982 375478
428 Canisvliet 45274 360316
429 Doggersbank 51226 846610
430 Doggersbank 52318 842887
431 Doggersbank 52318 837887
432 Doggersbank 52318 832887
433 Doggersbank 52318 827887
434 Doggersbank 52318 822887
435 Doggersbank 52318 817887
436 Doggersbank 52318 812887
437 Doggersbank 52318 807887
438 Doggersbank 52318 802887
439 Doggersbank 52318 797887
440 Doggersbank 52318 792887
441 Doggersbank 51705 788468
442 Voordelta 53068 442005
443 Voordelta 52318 437887
444 Voordelta 52318 432887
445 Duinen Goeree & Kwade Hoek 52554 426737
446 Duinen Goeree & Kwade Hoek 54679 428048
447 Voordelta 52066 428656
448 Duinen Goeree & Kwade Hoek 51374 424331
449 Grevelingen 52658 422258
450 Voordelta 49786 422909
451 Grevelingen 52634 418750
452 Oosterschelde 51059 407374
453 Oosterschelde 52318 402887
454 Oosterschelde 52679 397983
455 Oosterschelde 54315 393461
456 Westerschelde & Saeftinghe 53467 385546
457 Westerschelde & Saeftinghe 53606 382504
458 Westerschelde & Saeftinghe 52341 377863
459 Westerschelde & Saeftinghe 51003 374883
460 Doggersbank 55254 843713
461 Doggersbank 56555 840267
462 Doggersbank 56648 835387
463 Doggersbank 56648 830387
464 Doggersbank 56648 825387
465 Doggersbank 56648 820387
466 Doggersbank 56648 815387
467 Doggersbank 56648 810387
468 Doggersbank 56648 805387
469 Doggersbank 56648 800387
470 Doggersbank 56625 795417
471 Doggersbank 55397 791491
472 Voordelta 56863 444977
473 Voordelta 55997 440192
474 Voordelta 56648 435386
475 Duinen Goeree & Kwade Hoek 56642 428230
476 Duinen Goeree & Kwade Hoek 57321 428995
477 Voordelta 56496 430888
478 Duinen Goeree & Kwade Hoek 55648 427423
479 Grevelingen 56786 423861
480 Grevelingen 56648 420387
481 Grevelingen 57618 416540
482 Grevelingen 59083 410747
483 Oosterschelde 56071 404117
484 Oosterschelde 56393 400383
485 Oosterschelde 56708 395801
486 Oosterschelde 54962 392252
487 Yerseke en Kapelse Moer 58575 389601
488 Westerschelde & Saeftinghe 56472 384645
489 Westerschelde & Saeftinghe 56314 380874
490 Vogelkreek 57915 373180
491 Westerschelde & Saeftinghe 55153 376872
492 Doggersbank 59544 840535
493 Doggersbank 60642 837506
494 Doggersbank 60978 832887
495 Doggersbank 60978 827887
496 Doggersbank 60978 822887
497 Doggersbank 60978 817887
498 Doggersbank 60978 812887
499 Doggersbank 60978 807887
500 Doggersbank 60978 802887
501 Doggersbank 60506 798306
502 Doggersbank 59445 795001
503 Voordelta 60167 445885
504 Voordelta 61180 445253
505 Voordelta 61068 436730
506 Voornes Duin 62989 437818
507 Voordelta 60588 432729
508 Voornes Duin 62544 433641
509 Voornes Duin 62495 434882
510 Duinen Goeree & Kwade Hoek 60038 427966
511 Duinen Goeree & Kwade Hoek 60196 428948
512 Haringvliet 62282 426981
513 Voordelta 61944 429192
514 Grevelingen 60097 422295
515 Haringvliet 62345 425093
516 Grevelingen 60846 417851
517 Grevelingen 61367 413229
518 Oosterschelde 61952 406509
519 Oosterschelde 60719 403397
520 Oosterschelde 60188 397044
521 Oosterschelde 61378 393467
522 Yerseke en Kapelse Moer 60007 390720
523 Oosterschelde 63109 388494
524 Yerseke en Kapelse Moer 59975 389592
525 Westerschelde & Saeftinghe 60406 382196
526 Westerschelde & Saeftinghe 61907 378441
527 Westerschelde & Saeftinghe 60112 378875
528 Vogelkreek 59491 373286
529 Doggersbank 64731 834660
530 Doggersbank 65308 830387
531 Doggersbank 65308 825387
532 Doggersbank 65308 820387
533 Doggersbank 65308 815387
534 Doggersbank 65308 810387
535 Doggersbank 65308 805387
536 Doggersbank 64270 801364
537 Voordelta 62558 445203
538 Solleveld & Kapittelduinen 67625 445239
539 Voornes Duin 65581 438099
540 Voordelta 63304 436731
541 Voornes Duin 64332 436276
542 Voornes Duin 63002 435322
543 Haringvliet 64416 428368
544 Voordelta 63357 430138
545 Voornes Duin 64290 430333
546 Voornes Duin 64547 429921
547 Haringvliet 65394 425966
548 Voornes Duin 65714 427764
549 Grevelingen 64784 413875
550 Grevelingen 65331 411491
551 Oosterschelde 66809 409312
552 Oosterschelde 65240 404958
553 Oosterschelde 66808 402366
554 Oosterschelde 65024 393910
555 Oosterschelde 65311 390386
556 Oosterschelde 65993 386153
557 Westerschelde & Saeftinghe 64953 379422
558 Westerschelde & Saeftinghe 65777 376104
559 Doggersbank 68789 831823
560 Doggersbank 69638 827887
561 Doggersbank 69638 822887
562 Doggersbank 69638 817887
563 Doggersbank 69638 812887
564 Doggersbank 69306 808172
565 Doggersbank 67990 804469
566 Solleveld & Kapittelduinen 69366 447428
567 Solleveld & Kapittelduinen 70368 444060
568 Haringvliet 69323 426061
569 Haringvliet 70003 423619
570 Grevelingen 68496 412215
571 Oosterschelde 68747 410432
572 Krammer-Volkerak 70582 410897
573 Oosterschelde 69184 408269
574 Krammer-Volkerak 71270 408726
575 Oosterschelde 69404 402725
576 Oosterschelde 69013 392088
577 Zoommeer 71272 391732
578 Oosterschelde 69638 387887
579 Oosterschelde 69395 384360
580 Westerschelde & Saeftinghe 69692 377614
581 Westerschelde & Saeftinghe 69658 373572
582 Westerschelde & Saeftinghe 72193 372745
583 Doggersbank 72752 829018
584 Doggersbank 73959 825372
585 Doggersbank 73968 820387
586 Doggersbank 73968 815387
587 Doggersbank 73115 811221
588 Westduinpark & Wapendal 76009 454863
589 Solleveld & Kapittelduinen 74386 453366
590 Solleveld & Kapittelduinen 73352 451576
591 Solleveld & Kapittelduinen 72270 443570
592 Haringvliet 73546 423866
593 Haringvliet 74505 421002
594 Krammer-Volkerak 73374 409303
595 Oosterschelde 72002 406232
596 Krammer-Volkerak 74192 406120
597 Markiezaat 75232 388714
598 Oosterschelde 72655 389263
599 Zoommeer 73901 390787
600 Markiezaat 75648 385863
601 Oosterschelde 72833 385642
602 Zoommeer 74370 387115
603 Westerschelde & Saeftinghe 73122 379046
604 Westerschelde & Saeftinghe 73191 375793
605 Westerschelde & Saeftinghe 73513 373437
606 Westerschelde & Saeftinghe 73023 372530
607 Doggersbank 76892 826003
608 Doggersbank 78135 822696
609 Doggersbank 78102 818059
610 Doggersbank 76751 814219
611 Friese Front 79422 646729
612 Friese Front 79109 642876
613 Friese Front 79072 637876
614 Friese Front 79035 632877
615 Friese Front 78998 627877
616 Friese Front 78962 622877
617 Friese Front 78925 617877
618 Friese Front 78888 612877
619 Friese Front 78848 607888
620 Friese Front 77889 604879
621 Meijendel & Berkheide 80174 459217
622 Westduinpark & Wapendal 77317 456124
623 Westduinpark & Wapendal 76870 454736
624 Haringvliet 76633 422270
625 Haringvliet 77564 423488
626 Haringvliet 78364 417802
627 Haringvliet 79321 415037
628 Krammer-Volkerak 78263 407073
629 Krammer-Volkerak 77450 405080
630 Brabantse Wal 80224 386935
631 Markiezaat 77316 386850
632 Brabantse Wal 79823 385182
633 Markiezaat 77572 384642
634 Doggersbank 81430 820584
635 Friese Front 83368 649297
636 Friese Front 82629 645387
637 Friese Front 82629 640387
638 Friese Front 82629 635387
